site_code,equipment_type,date,count
S-CAT-MUM03,BULLDOZER,2026-08-31,7
S-CAT-MUM03,BULLDOZER,2026-09-01,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-05,6
S-CAT-MUM03,WHEEL_LOADER,2026-05-06,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-07,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-08,4
S-CAT-MUM03,WHEEL_LOADER,2026-05-09,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-10,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-11,6
S-CAT-MUM03,WHEEL_LOADER,2026-05-12,4
S-CAT-MUM03,WHEEL_LOADER,2026-05-13,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-14,6
S-CAT-MUM03,WHEEL_LOADER,2026-05-15,4
S-CAT-MUM03,WHEEL_LOADER,2026-05-16,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-17,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-18,4
S-CAT-MUM03,WHEEL_LOADER,2026-05-19,6
S-CAT-MUM03,WHEEL_LOADER,2026-05-20,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-21,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-22,6
S-CAT-MUM03,WHEEL_LOADER,2026-05-23,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-24,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-25,4
S-CAT-MUM03,WHEEL_LOADER,2026-05-26,4
S-CAT-MUM03,WHEEL_LOADER,2026-05-27,4
S-CAT-MUM03,WHEEL_LOADER,2026-05-28,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-29,4
S-CAT-MUM03,WHEEL_LOADER,2026-05-30,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-31,2
S-CAT-MUM03,WHEEL_LOADER,2026-06-01,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-02,5
S-CAT-MUM03,WHEEL_LOADER,2026-06-03,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-04,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-05,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-06,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-07,2
S-CAT-MUM03,WHEEL_LOADER,2026-06-08,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-09,5
S-CAT-MUM03,WHEEL_LOADER,2026-06-10,6
S-CAT-MUM03,WHEEL_LOADER,2026-06-11,6
S-CAT-MUM03,WHEEL_LOADER,2026-06-12,5
S-CAT-MUM03,WHEEL_LOADER,2026-06-13,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-14,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-15,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-16,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-17,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-18,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-19,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-20,1
S-CAT-MUM03,WHEEL_LOADER,2026-06-21,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-22,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-23,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-24,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-25,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-26,5
S-CAT-MUM03,WHEEL_LOADER,2026-06-27,1
S-CAT-MUM03,WHEEL_LOADER,2026-06-28,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-29,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-30,6
S-CAT-MUM03,WHEEL_LOADER,2026-07-01,5
S-CAT-MUM03,WHEEL_LOADER,2026-07-02,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-03,6
S-CAT-MUM03,WHEEL_LOADER,2026-07-04,3
S-CAT-MUM03,WHEEL_LOADER,2026-07-05,3
S-CAT-MUM03,WHEEL_LOADER,2026-07-06,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-07,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-08,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-09,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-10,3
S-CAT-MUM03,WHEEL_LOADER,2026-07-11,3
S-CAT-MUM03,WHEEL_LOADER,2026-07-12,1
S-CAT-MUM03,WHEEL_LOADER,2026-07-13,5
S-CAT-MUM03,WHEEL_LOADER,2026-07-14,6
S-CAT-MUM03,WHEEL_LOADER,2026-07-15,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-16,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-17,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-18,1
S-CAT-MUM03,WHEEL_LOADER,2026-07-19,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-20,6
S-CAT-MUM03,WHEEL_LOADER,2026-07-21,6
S-CAT-MUM03,WHEEL_LOADER,2026-07-22,5
S-CAT-MUM03,WHEEL_LOADER,2026-07-23,6
S-CAT-MUM03,WHEEL_LOADER,2026-07-24,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-25,3
S-CAT-MUM03,WHEEL_LOADER,2026-07-26,3
S-CAT-MUM03,WHEEL_LOADER,2026-07-27,3
S-CAT-MUM03,WHEEL_LOADER,2026-07-28,6
S-CAT-MUM03,WHEEL_LOADER,2026-07-29,5
S-CAT-MUM03,WHEEL_LOADER,2026-07-30,6
S-CAT-MUM03,WHEEL_LOADER,2026-07-31,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-01,1
S-CAT-MUM03,WHEEL_LOADER,2026-08-02,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-03,6
S-CAT-MUM03,WHEEL_LOADER,2026-08-04,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-05,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-06,6
S-CAT-MUM03,WHEEL_LOADER,2026-08-07,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-08,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-09,1
S-CAT-MUM03,WHEEL_LOADER,2026-08-10,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-11,5
S-CAT-MUM03,WHEEL_LOADER,2026-08-12,6
S-CAT-MUM03,WHEEL_LOADER,2026-08-13,6
S-CAT-MUM03,WHEEL_LOADER,2026-08-14,5
S-CAT-MUM03,WHEEL_LOADER,2026-08-15,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-16,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-17,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-18,6
S-CAT-MUM03,WHEEL_LOADER,2026-08-19,5
S-CAT-MUM03,WHEEL_LOADER,2026-08-20,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-21,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-22,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-23,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-24,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-25,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-26,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-27,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-28,6
S-CAT-MUM03,WHEEL_LOADER,2026-08-29,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-30,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-31,6
S-CAT-MUM03,WHEEL_LOADER,2026-09-01,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-05,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-06,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-07,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-08,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-09,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-10,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-11,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-12,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-13,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-14,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-15,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-16,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-17,1
S-CAT-MUM03,WHEEL_LOADER,2026-05-18,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-19,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-20,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-21,5
S-CAT-MUM03,WHEEL_LOADER,2026-05-22,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-23,1
S-CAT-MUM03,WHEEL_LOADER,2026-05-24,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-25,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-26,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-27,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-28,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-29,2
S-CAT-MUM03,WHEEL_LOADER,2026-05-30,3
S-CAT-MUM03,WHEEL_LOADER,2026-05-31,2
S-CAT-MUM03,WHEEL_LOADER,2026-06-01,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-02,5
S-CAT-MUM03,WHEEL_LOADER,2026-06-03,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-04,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-05,2
S-CAT-MUM03,WHEEL_LOADER,2026-06-06,1
S-CAT-MUM03,WHEEL_LOADER,2026-06-07,1
S-CAT-MUM03,WHEEL_LOADER,2026-06-08,2
S-CAT-MUM03,WHEEL_LOADER,2026-06-09,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-10,2
S-CAT-MUM03,WHEEL_LOADER,2026-06-11,5
S-CAT-MUM03,WHEEL_LOADER,2026-06-12,5
S-CAT-MUM03,WHEEL_LOADER,2026-06-13,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-14,1
S-CAT-MUM03,WHEEL_LOADER,2026-06-15,5
S-CAT-MUM03,WHEEL_LOADER,2026-06-16,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-17,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-18,5
S-CAT-MUM03,WHEEL_LOADER,2026-06-19,5
S-CAT-MUM03,WHEEL_LOADER,2026-06-20,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-21,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-22,2
S-CAT-MUM03,WHEEL_LOADER,2026-06-23,2
S-CAT-MUM03,WHEEL_LOADER,2026-06-24,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-25,4
S-CAT-MUM03,WHEEL_LOADER,2026-06-26,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-27,1
S-CAT-MUM03,WHEEL_LOADER,2026-06-28,1
S-CAT-MUM03,WHEEL_LOADER,2026-06-29,3
S-CAT-MUM03,WHEEL_LOADER,2026-06-30,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-01,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-02,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-03,3
S-CAT-MUM03,WHEEL_LOADER,2026-07-04,1
S-CAT-MUM03,WHEEL_LOADER,2026-07-05,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-06,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-07,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-08,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-09,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-10,5
S-CAT-MUM03,WHEEL_LOADER,2026-07-11,1
S-CAT-MUM03,WHEEL_LOADER,2026-07-12,1
S-CAT-MUM03,WHEEL_LOADER,2026-07-13,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-14,3
S-CAT-MUM03,WHEEL_LOADER,2026-07-15,5
S-CAT-MUM03,WHEEL_LOADER,2026-07-16,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-17,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-18,1
S-CAT-MUM03,WHEEL_LOADER,2026-07-19,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-20,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-21,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-22,5
S-CAT-MUM03,WHEEL_LOADER,2026-07-23,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-24,5
S-CAT-MUM03,WHEEL_LOADER,2026-07-25,1
S-CAT-MUM03,WHEEL_LOADER,2026-07-26,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-27,5
S-CAT-MUM03,WHEEL_LOADER,2026-07-28,3
S-CAT-MUM03,WHEEL_LOADER,2026-07-29,2
S-CAT-MUM03,WHEEL_LOADER,2026-07-30,4
S-CAT-MUM03,WHEEL_LOADER,2026-07-31,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-01,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-02,1
S-CAT-MUM03,WHEEL_LOADER,2026-08-03,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-04,2
S-CAT-MUM03,WHEEL_LOADER,2026-08-05,2
S-CAT-MUM03,WHEEL_LOADER,2026-08-06,2
S-CAT-MUM03,WHEEL_LOADER,2026-08-07,5
S-CAT-MUM03,WHEEL_LOADER,2026-08-08,2
S-CAT-MUM03,WHEEL_LOADER,2026-08-09,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-10,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-11,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-12,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-13,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-14,5
S-CAT-MUM03,WHEEL_LOADER,2026-08-15,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-16,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-17,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-18,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-19,4
S-CAT-MUM03,WHEEL_LOADER,2026-08-20,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-21,2
S-CAT-MUM03,WHEEL_LOADER,2026-08-22,1
S-CAT-MUM03,WHEEL_LOADER,2026-08-23,1
S-CAT-MUM03,WHEEL_LOADER,2026-08-24,5
S-CAT-MUM03,WHEEL_LOADER,2026-08-25,2
S-CAT-MUM03,WHEEL_LOADER,2026-08-26,3
S-CAT-MUM03,WHEEL_LOADER,2026-08-27,5
S-CAT-MUM03,WHEEL_LOADER,2026-08-28,5
S-CAT-MUM03,WHEEL_LOADER,2026-08-29,1
S-CAT-MUM03,WHEEL_LOADER,2026-08-30,2
S-CAT-MUM03,WHEEL_LOADER,2026-08-31,4
S-CAT-MUM03,WHEEL_LOADER,2026-09-01,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-05,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-06,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-07,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-08,1
S-CAT-MUM03,DUMP_TRUCK,2026-05-09,1
S-CAT-MUM03,DUMP_TRUCK,2026-05-10,1
S-CAT-MUM03,DUMP_TRUCK,2026-05-11,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-12,1
S-CAT-MUM03,DUMP_TRUCK,2026-05-13,1
S-CAT-MUM03,DUMP_TRUCK,2026-05-14,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-15,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-16,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-17,0
S-CAT-MUM03,DUMP_TRUCK,2026-05-18,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-19,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-20,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-21,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-22,4
S-CAT-MUM03,DUMP_TRUCK,2026-05-23,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-24,0
S-CAT-MUM03,DUMP_TRUCK,2026-05-25,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-26,4
S-CAT-MUM03,DUMP_TRUCK,2026-05-27,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-28,4
S-CAT-MUM03,DUMP_TRUCK,2026-05-29,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-30,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-31,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-01,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-02,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-03,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-04,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-05,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-06,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-07,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-08,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-09,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-10,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-11,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-12,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-13,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-14,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-15,4
S-CAT-MUM03,DUMP_TRUCK,2026-06-16,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-17,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-18,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-19,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-20,0
S-CAT-MUM03,DUMP_TRUCK,2026-06-21,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-22,4
S-CAT-MUM03,DUMP_TRUCK,2026-06-23,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-24,4
S-CAT-MUM03,DUMP_TRUCK,2026-06-25,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-26,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-27,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-28,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-29,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-30,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-01,2
S-CAT-MUM03,DUMP_TRUCK,2026-07-02,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-03,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-04,0
S-CAT-MUM03,DUMP_TRUCK,2026-07-05,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-06,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-07,4
S-CAT-MUM03,DUMP_TRUCK,2026-07-08,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-09,4
S-CAT-MUM03,DUMP_TRUCK,2026-07-10,2
S-CAT-MUM03,DUMP_TRUCK,2026-07-11,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-12,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-13,4
S-CAT-MUM03,DUMP_TRUCK,2026-07-14,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-15,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-16,2
S-CAT-MUM03,DUMP_TRUCK,2026-07-17,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-18,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-19,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-20,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-21,4
S-CAT-MUM03,DUMP_TRUCK,2026-07-22,4
S-CAT-MUM03,DUMP_TRUCK,2026-07-23,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-24,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-25,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-26,0
S-CAT-MUM03,DUMP_TRUCK,2026-07-27,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-28,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-29,4
S-CAT-MUM03,DUMP_TRUCK,2026-07-30,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-31,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-01,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-02,0
S-CAT-MUM03,DUMP_TRUCK,2026-08-03,3
S-CAT-MUM03,DUMP_TRUCK,2026-08-04,2
S-CAT-MUM03,DUMP_TRUCK,2026-08-05,3
S-CAT-MUM03,DUMP_TRUCK,2026-08-06,2
S-CAT-MUM03,DUMP_TRUCK,2026-08-07,2
S-CAT-MUM03,DUMP_TRUCK,2026-08-08,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-09,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-10,3
S-CAT-MUM03,DUMP_TRUCK,2026-08-11,4
S-CAT-MUM03,DUMP_TRUCK,2026-08-12,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-13,3
S-CAT-MUM03,DUMP_TRUCK,2026-08-14,2
S-CAT-MUM03,DUMP_TRUCK,2026-08-15,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-16,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-17,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-18,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-19,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-20,2
S-CAT-MUM03,DUMP_TRUCK,2026-08-21,3
S-CAT-MUM03,DUMP_TRUCK,2026-08-22,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-23,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-24,2
S-CAT-MUM03,DUMP_TRUCK,2026-08-25,3
S-CAT-MUM03,DUMP_TRUCK,2026-08-26,2
S-CAT-MUM03,DUMP_TRUCK,2026-08-27,2
S-CAT-MUM03,DUMP_TRUCK,2026-08-28,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-29,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-30,1
S-CAT-MUM03,DUMP_TRUCK,2026-08-31,4
S-CAT-MUM03,DUMP_TRUCK,2026-09-01,1
S-CAT-MUM03,DUMP_TRUCK,2026-05-05,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-06,5
S-CAT-MUM03,DUMP_TRUCK,2026-05-07,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-08,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-09,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-10,1
S-CAT-MUM03,DUMP_TRUCK,2026-05-11,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-12,5
S-CAT-MUM03,DUMP_TRUCK,2026-05-13,5
S-CAT-MUM03,DUMP_TRUCK,2026-05-14,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-15,5
S-CAT-MUM03,DUMP_TRUCK,2026-05-16,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-17,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-18,4
S-CAT-MUM03,DUMP_TRUCK,2026-05-19,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-20,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-21,5
S-CAT-MUM03,DUMP_TRUCK,2026-05-22,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-23,1
S-CAT-MUM03,DUMP_TRUCK,2026-05-24,3
S-CAT-MUM03,DUMP_TRUCK,2026-05-25,2
S-CAT-MUM03,DUMP_TRUCK,2026-05-26,5
S-CAT-MUM03,DUMP_TRUCK,2026-05-27,4
S-CAT-MUM03,DUMP_TRUCK,2026-05-28,5
S-CAT-MUM03,DUMP_TRUCK,2026-05-29,5
S-CAT-MUM03,DUMP_TRUCK,2026-05-30,1
S-CAT-MUM03,DUMP_TRUCK,2026-05-31,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-01,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-02,4
S-CAT-MUM03,DUMP_TRUCK,2026-06-03,4
S-CAT-MUM03,DUMP_TRUCK,2026-06-04,5
S-CAT-MUM03,DUMP_TRUCK,2026-06-05,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-06,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-07,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-08,5
S-CAT-MUM03,DUMP_TRUCK,2026-06-09,5
S-CAT-MUM03,DUMP_TRUCK,2026-06-10,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-11,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-12,5
S-CAT-MUM03,DUMP_TRUCK,2026-06-13,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-14,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-15,5
S-CAT-MUM03,DUMP_TRUCK,2026-06-16,5
S-CAT-MUM03,DUMP_TRUCK,2026-06-17,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-18,4
S-CAT-MUM03,DUMP_TRUCK,2026-06-19,4
S-CAT-MUM03,DUMP_TRUCK,2026-06-20,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-21,1
S-CAT-MUM03,DUMP_TRUCK,2026-06-22,5
S-CAT-MUM03,DUMP_TRUCK,2026-06-23,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-24,4
S-CAT-MUM03,DUMP_TRUCK,2026-06-25,2
S-CAT-MUM03,DUMP_TRUCK,2026-06-26,4
S-CAT-MUM03,DUMP_TRUCK,2026-06-27,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-28,3
S-CAT-MUM03,DUMP_TRUCK,2026-06-29,5
S-CAT-MUM03,DUMP_TRUCK,2026-06-30,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-01,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-02,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-03,5
S-CAT-MUM03,DUMP_TRUCK,2026-07-04,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-05,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-06,4
S-CAT-MUM03,DUMP_TRUCK,2026-07-07,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-08,5
S-CAT-MUM03,DUMP_TRUCK,2026-07-09,5
S-CAT-MUM03,DUMP_TRUCK,2026-07-10,4
S-CAT-MUM03,DUMP_TRUCK,2026-07-11,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-12,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-13,2
S-CAT-MUM03,DUMP_TRUCK,2026-07-14,5
S-CAT-MUM03,DUMP_TRUCK,2026-07-15,2
S-CAT-MUM03,DUMP_TRUCK,2026-07-16,5
S-CAT-MUM03,DUMP_TRUCK,2026-07-17,4
S-CAT-MUM03,DUMP_TRUCK,2026-07-18,1
S-CAT-MUM03,DUMP_TRUCK,2026-07-19,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-20,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-21,4
S-CAT-MUM03,DUMP_TRUCK,2026-07-22,5
S-CAT-MUM03,DUMP_TRUCK,2026-07-23,2
S-CAT-MUM03,DUMP_TRUCK,2026-07-24,2
S-CAT-MUM03,DUMP_TRUCK,2026-07-25,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-26,2
S-CAT-MUM03,DUMP_TRUCK,2026-07-27,5
S-CAT-MUM03,DUMP_TRUCK,2026-07-28,2
S-CAT-MUM03,DUMP_TRUCK,2026-07-29,2
S-CAT-MUM03,DUMP_TRUCK,2026-07-30,3
S-CAT-MUM03,DUMP_TRUCK,2026-07-31,3
S-CAT-MUM03,DUMP_TRUCK,2026-08-01,1
