equipment_id,timestamp,latitude,longitude,engine_hours,idle_hours,fuel_level,speed
CAT-EQ-1006,2026-08-20T21:47:16Z,12.96977,77.593136,553.3,101.5,51.1,7.5
CAT-EQ-1006,2026-08-20T22:47:16Z,12.971779,77.594287,554.1,101.5,49.1,11.0
CAT-EQ-1006,2026-08-20T23:47:16Z,12.971685,77.594111,554.9,101.5,48.1,94.5
CAT-EQ-1006,2026-08-21T00:47:16Z,12.970019,77.596597,555.7,101.5,47.5,6.7
CAT-EQ-1006,2026-08-21T01:47:16Z,12.972873,77.596276,556.5,101.5,46.1,28.7
CAT-EQ-1006,2026-08-21T02:47:16Z,12.972277,77.594787,557.3,101.5,45.6,11.6
CAT-EQ-1006,2026-08-21T03:47:16Z,12.971289,77.596335,558.1,101.5,44.3,94.5
CAT-EQ-1006,2026-08-21T04:47:16Z,12.971715,77.594916,558.9,101.5,43.1,7.6
CAT-EQ-1006,2026-08-21T05:47:16Z,12.96978,77.594581,559.7,101.5,41.6,24.9
CAT-EQ-1006,2026-08-21T06:47:16Z,12.972368,77.592614,560.5,101.5,40.0,23.9
CAT-EQ-1006,2026-08-21T07:47:16Z,12.971417,77.593678,561.3,101.5,38.5,17.6
CAT-EQ-1006,2026-08-21T08:47:16Z,12.972925,77.595668,561.3,101.7,36.8,0.0
CAT-EQ-1006,2026-08-21T09:47:16Z,12.971414,77.596153,561.3,101.9,35.5,0.0
CAT-EQ-1006,2026-08-21T10:47:16Z,12.97354,77.595755,561.3,102.1,33.3,0.0
CAT-EQ-1006,2026-08-21T11:47:16Z,12.972663,77.59274,561.3,102.3,31.5,0.0
CAT-EQ-1006,2026-08-21T12:47:16Z,12.96986,77.594574,561.3,102.5,30.1,0.0
CAT-EQ-1006,2026-08-21T13:47:16Z,12.97049,77.593536,561.3,102.7,28.0,0.0
CAT-EQ-1006,2026-08-21T14:47:16Z,12.969977,77.59547,561.3,102.9,26.1,0.0
CAT-EQ-1006,2026-08-21T15:47:16Z,12.970372,77.595904,561.3,103.1,24.0,0.0
CAT-EQ-1006,2026-08-21T16:47:16Z,12.970133,77.593658,561.3,103.3,23.2,0.0
CAT-EQ-1006,2026-08-21T17:47:16Z,12.970282,77.59608,561.3,103.5,21.6,0.0
CAT-EQ-1006,2026-08-21T18:47:16Z,12.971447,77.592629,561.3,103.7,20.5,0.0
CAT-EQ-1006,2026-08-21T19:47:16Z,12.972358,77.595955,561.3,103.9,95.0,0.0
CAT-EQ-1006,2026-08-21T20:47:16Z,12.972961,77.595173,562.1,103.9,93.2,19.1
CAT-EQ-1006,2026-08-21T21:47:16Z,12.970178,77.595603,562.9,103.9,91.6,17.1
CAT-EQ-1006,2026-08-21T22:47:16Z,12.972578,77.596532,563.7,103.9,90.3,16.6
CAT-EQ-1006,2026-08-21T23:47:16Z,12.971584,77.593794,564.5,103.9,89.7,19.4
CAT-EQ-1006,2026-08-22T00:47:16Z,12.970456,77.594277,565.3,103.9,88.1,12.2
CAT-EQ-1006,2026-08-22T01:47:16Z,12.971326,77.59535,566.1,103.9,86.9,25.7
CAT-EQ-1006,2026-08-22T02:47:16Z,12.970279,77.596337,566.9,103.9,85.2,16.9
CAT-EQ-1006,2026-08-22T03:47:16Z,12.973173,77.594256,567.7,103.9,84.3,5.9
CAT-EQ-1006,2026-08-22T04:47:16Z,12.96964,77.594459,568.5,103.9,82.8,19.3
CAT-EQ-1006,2026-08-22T05:47:16Z,12.972792,77.596463,569.3,103.9,81.8,5.8
CAT-EQ-1006,2026-08-22T06:47:16Z,12.969738,77.594406,570.1,103.9,80.0,16.5
CAT-EQ-1006,2026-08-22T07:47:16Z,12.971637,77.596138,570.9,103.9,79.4,7.7
CAT-EQ-1006,2026-08-22T08:47:16Z,12.972895,77.593865,570.9,104.1,78.9,0.0
CAT-EQ-1006,2026-08-22T09:47:16Z,12.973595,77.593044,570.9,104.3,77.0,0.0
CAT-EQ-1006,2026-08-22T10:47:16Z,12.969625,77.593627,570.9,104.5,75.7,0.0
CAT-EQ-1006,2026-08-22T11:47:16Z,12.972638,77.593773,570.9,104.7,73.8,0.0
CAT-EQ-1006,2026-08-22T12:47:16Z,12.972192,77.592662,570.9,104.9,73.1,0.0
CAT-EQ-1006,2026-08-22T13:47:16Z,12.970168,77.59553,570.9,105.1,71.3,0.0
CAT-EQ-1006,2026-08-22T14:47:16Z,12.972893,77.595791,570.9,105.3,70.3,0.0
CAT-EQ-1006,2026-08-22T15:47:16Z,12.970331,77.595166,570.9,105.5,69.4,0.0
CAT-EQ-1006,2026-08-22T16:47:16Z,12.969916,77.594462,570.9,105.7,68.1,0.0
CAT-EQ-1006,2026-08-22T17:47:16Z,12.970136,77.596392,570.9,105.9,66.0,0.0
CAT-EQ-1006,2026-08-22T18:47:16Z,12.969748,77.593023,570.9,106.1,65.3,0.0
CAT-EQ-1006,2026-08-22T19:47:16Z,12.973289,77.592964,570.9,106.3,63.9,0.0
CAT-EQ-1006,2026-08-22T20:47:16Z,12.972027,77.594743,571.7,106.3,62.9,18.5
CAT-EQ-1006,2026-08-22T21:47:16Z,12.972298,77.593108,572.5,106.3,60.7,17.0
CAT-EQ-1006,2026-08-22T22:47:16Z,12.971425,77.592695,573.3,106.3,59.8,30.0
CAT-EQ-1006,2026-08-22T23:47:16Z,12.970038,77.59273,574.1,106.3,57.6,16.0
CAT-EQ-1006,2026-08-23T00:47:16Z,12.971215,77.595548,574.9,106.3,57.0,26.2
CAT-EQ-1006,2026-08-23T01:47:16Z,12.972032,77.595521,575.7,106.3,56.2,28.3
CAT-EQ-1006,2026-08-23T02:47:16Z,12.971639,77.593682,576.5,106.3,54.8,9.9
CAT-EQ-1006,2026-08-23T03:47:16Z,12.971241,77.593697,577.3,106.3,52.6,6.0
CAT-EQ-1006,2026-08-23T04:47:16Z,12.972574,77.594567,578.1,106.3,51.8,94.5
CAT-EQ-1006,2026-08-23T05:47:16Z,12.970433,77.593471,578.9,106.3,51.3,94.5
CAT-EQ-1006,2026-08-23T06:47:16Z,12.972457,77.594213,579.7,106.3,50.3,5.5
CAT-EQ-1006,2026-08-23T07:47:16Z,12.972713,77.596597,580.5,106.3,48.9,94.5
CAT-EQ-1006,2026-08-23T08:47:16Z,12.97342,77.596002,580.5,106.5,48.3,0.0
CAT-EQ-1006,2026-08-23T09:47:16Z,12.970155,77.594578,580.5,106.7,46.4,0.0
CAT-EQ-1006,2026-08-23T10:47:16Z,12.972693,77.595507,580.5,106.9,45.0,0.0
CAT-EQ-1006,2026-08-23T11:47:16Z,12.972532,77.593801,580.5,107.1,43.6,0.0
CAT-EQ-1006,2026-08-23T12:47:16Z,12.97179,77.59452,580.5,107.3,41.6,0.0
CAT-EQ-1006,2026-08-23T13:47:16Z,12.972864,77.59649,580.5,107.5,39.6,0.0
CAT-EQ-1006,2026-08-23T14:47:16Z,12.969987,77.59594,580.5,107.7,38.9,0.0
CAT-EQ-1006,2026-08-23T15:47:16Z,12.970873,77.595249,580.5,107.9,36.9,0.0
CAT-EQ-1006,2026-08-23T16:47:16Z,12.972637,77.596451,580.5,108.1,35.5,0.0
CAT-EQ-1006,2026-08-23T17:47:16Z,12.972991,77.592648,580.5,108.3,34.6,0.0
CAT-EQ-1006,2026-08-23T18:47:16Z,12.96972,77.593887,580.5,108.5,33.4,0.0
CAT-EQ-1006,2026-08-23T19:47:16Z,12.972416,77.596053,580.5,108.7,31.9,0.0
CAT-EQ-1006,2026-08-23T20:47:16Z,12.973125,77.595484,581.3,108.7,31.1,8.7
CAT-EQ-1006,2026-08-23T21:47:16Z,12.973283,77.59521,582.1,108.7,29.8,22.7
CAT-EQ-1006,2026-08-23T22:47:16Z,12.973163,77.593163,582.9,108.7,29.0,19.9
CAT-EQ-1006,2026-08-23T23:47:16Z,12.970144,77.59351,583.7,108.7,28.0,17.5
CAT-EQ-1006,2026-08-24T00:47:16Z,12.970489,77.596583,584.5,108.7,25.9,20.9
CAT-EQ-1006,2026-08-24T01:47:16Z,12.973402,77.594807,585.3,108.7,24.0,12.4
CAT-EQ-1006,2026-08-24T02:47:16Z,12.972745,77.596498,586.1,108.7,22.5,18.7
CAT-EQ-1006,2026-08-24T03:47:16Z,12.969727,77.594459,586.9,108.7,21.8,5.4
CAT-EQ-1006,2026-08-24T04:47:16Z,12.971846,77.594689,587.7,108.7,21.1,6.4
CAT-EQ-1006,2026-08-24T05:47:16Z,12.973534,77.593109,588.5,108.7,20.3,5.7
CAT-EQ-1006,2026-08-24T06:47:16Z,12.972219,77.593658,589.3,108.7,95.0,28.1
CAT-EQ-1006,2026-08-24T07:47:16Z,12.970498,77.59586,590.1,108.7,93.2,14.4
CAT-EQ-1006,2026-08-24T08:47:16Z,12.972502,77.596483,590.1,108.9,92.2,0.0
CAT-EQ-1006,2026-08-24T09:47:16Z,12.97355,77.596009,590.1,109.1,90.9,0.0
CAT-EQ-1006,2026-08-24T10:47:16Z,12.970932,77.592627,590.1,109.3,89.4,0.0
CAT-EQ-1006,2026-08-24T11:47:16Z,12.972528,77.594567,590.1,109.5,88.5,0.0
CAT-EQ-1006,2026-08-24T12:47:16Z,12.971565,77.594239,590.1,109.7,87.3,0.0
CAT-EQ-1006,2026-08-24T13:47:16Z,12.970105,77.594435,590.1,109.9,85.5,0.0
CAT-EQ-1006,2026-08-24T14:47:16Z,12.972989,77.595414,590.1,110.1,84.2,0.0
CAT-EQ-1006,2026-08-24T15:47:16Z,12.970211,77.59312,590.1,110.3,83.0,0.0
CAT-EQ-1006,2026-08-24T16:47:16Z,12.973591,77.596009,590.1,110.5,81.7,0.0
CAT-EQ-1006,2026-08-24T17:47:16Z,12.971493,77.595919,590.1,110.7,80.2,0.0
CAT-EQ-1006,2026-08-24T18:47:16Z,12.969746,77.5965,590.1,110.9,79.1,0.0
CAT-EQ-1006,2026-08-24T19:47:16Z,12.970805,77.593182,590.1,111.1,77.8,0.0
CAT-EQ-1006,2026-08-24T20:47:16Z,12.971277,77.595556,590.9,111.1,76.7,26.6
CAT-EQ-1006,2026-08-24T21:47:16Z,12.971331,77.593611,591.7,111.1,74.9,8.8
CAT-EQ-1006,2026-08-24T22:47:16Z,12.97348,77.59524,592.5,111.1,74.1,13.9
CAT-EQ-1006,2026-08-24T23:47:16Z,12.972441,77.594572,593.3,111.1,73.4,12.1
CAT-EQ-1006,2026-08-25T00:47:16Z,12.972275,77.593534,594.1,111.1,72.9,18.8
CAT-EQ-1006,2026-08-25T01:47:16Z,12.972825,77.595496,594.9,111.1,70.9,21.9
CAT-EQ-1006,2026-08-25T02:47:16Z,12.971221,77.596065,595.7,111.1,68.8,11.9
CAT-EQ-1006,2026-08-25T03:47:16Z,12.970244,77.596113,596.5,111.1,68.0,26.2
CAT-EQ-1006,2026-08-25T04:47:16Z,12.973053,77.593074,597.3,111.1,67.1,21.4
CAT-EQ-1006,2026-08-25T05:47:16Z,12.973384,77.594587,598.1,111.1,66.6,12.8
CAT-EQ-1006,2026-08-25T06:47:16Z,12.970411,77.59285,598.9,111.1,64.4,23.2
CAT-EQ-1006,2026-08-25T07:47:16Z,12.97325,77.592798,599.7,111.1,62.9,7.6
CAT-EQ-1006,2026-08-25T08:47:16Z,12.973276,77.594499,599.7,111.3,62.0,0.0
CAT-EQ-1006,2026-08-25T09:47:16Z,12.971959,77.594467,599.7,111.5,60.3,0.0
CAT-EQ-1006,2026-08-25T10:47:16Z,12.972121,77.594152,599.7,111.7,59.6,0.0
CAT-EQ-1006,2026-08-25T11:47:16Z,12.972067,77.595605,599.7,111.9,57.9,0.0
CAT-EQ-1006,2026-08-25T12:47:16Z,12.972982,77.595145,599.7,112.1,56.3,0.0
CAT-EQ-1006,2026-08-25T13:47:16Z,12.970082,77.593424,599.7,112.3,55.8,0.0
CAT-EQ-1006,2026-08-25T14:47:16Z,12.969691,77.59629,599.7,112.5,54.1,0.0
CAT-EQ-1006,2026-08-25T15:47:16Z,12.969614,77.59315,599.7,112.7,52.7,0.0
CAT-EQ-1006,2026-08-25T16:47:16Z,12.973382,77.593023,599.7,112.9,51.4,0.0
CAT-EQ-1006,2026-08-25T17:47:16Z,12.973504,77.593219,599.7,113.1,49.9,0.0
CAT-EQ-1006,2026-08-25T18:47:16Z,12.973551,77.593605,599.7,113.3,48.4,0.0
CAT-EQ-1006,2026-08-25T19:47:16Z,12.970507,77.59439,599.7,113.5,47.3,0.0
CAT-EQ-1006,2026-08-25T20:47:16Z,12.972793,77.594788,600.5,113.5,23.3,26.6
CAT-EQ-1006,2026-08-25T21:47:16Z,12.971602,77.592659,601.3,113.5,21.3,22.9
CAT-EQ-1006,2026-08-25T22:47:16Z,12.973105,77.596456,602.1,113.5,20.6,21.7
CAT-EQ-1006,2026-08-25T23:47:16Z,12.97201,77.595654,602.9,113.5,95.0,25.6
CAT-EQ-1006,2026-08-26T00:47:16Z,12.972803,77.595329,603.7,113.5,94.5,26.2
CAT-EQ-1006,2026-08-26T01:47:16Z,12.973258,77.594059,604.5,113.5,92.5,15.9
CAT-EQ-1006,2026-08-26T02:47:16Z,12.972955,77.596179,605.3,113.5,90.8,26.9
CAT-EQ-1006,2026-08-26T03:47:16Z,12.971056,77.596517,606.1,113.5,89.9,94.5
CAT-EQ-1006,2026-08-26T04:47:16Z,12.972994,77.595411,606.9,113.5,89.1,21.2
CAT-EQ-1006,2026-08-26T05:47:16Z,12.973021,77.594614,607.7,113.5,88.1,20.5
CAT-EQ-1006,2026-08-26T06:47:16Z,12.972838,77.595856,608.5,113.5,86.6,5.3
CAT-EQ-1006,2026-08-26T07:47:16Z,12.971505,77.594059,609.3,113.5,86.0,10.7
CAT-EQ-1006,2026-08-26T08:47:16Z,12.972452,77.59358,609.3,113.7,85.0,0.0
CAT-EQ-1006,2026-08-26T09:47:16Z,12.9718,77.592974,609.3,113.9,84.1,0.0
CAT-EQ-1006,2026-08-26T10:47:16Z,12.971595,77.593638,609.3,114.1,83.1,0.0
CAT-EQ-1006,2026-08-26T11:47:16Z,12.971298,77.596437,609.3,114.3,81.6,0.0
CAT-EQ-1006,2026-08-26T12:47:16Z,12.973258,77.593045,609.3,114.5,79.9,0.0
CAT-EQ-1006,2026-08-26T13:47:16Z,12.972829,77.593136,609.3,114.7,78.5,0.0
CAT-EQ-1006,2026-08-26T14:47:16Z,12.971049,77.593219,609.3,114.9,77.9,0.0
CAT-EQ-1006,2026-08-26T15:47:16Z,12.971447,77.593508,609.3,115.1,76.0,0.0
CAT-EQ-1006,2026-08-26T16:47:16Z,12.972553,77.596563,609.3,115.3,74.8,0.0
CAT-EQ-1006,2026-08-26T17:47:16Z,12.971032,77.594366,609.3,115.5,74.0,0.0
CAT-EQ-1006,2026-08-26T18:47:16Z,12.971047,77.595822,609.3,115.7,72.7,0.0
CAT-EQ-1006,2026-08-26T19:47:16Z,12.971525,77.595491,609.3,115.9,70.9,0.0
CAT-EQ-1006,2026-08-26T20:47:16Z,12.970343,77.594369,610.1,115.9,70.4,17.2
CAT-EQ-1006,2026-08-26T21:47:16Z,12.970324,77.592799,610.9,115.9,69.1,26.0
CAT-EQ-1006,2026-08-26T22:47:16Z,12.973525,77.596174,611.7,115.9,67.7,13.3
CAT-EQ-1006,2026-08-26T23:47:16Z,12.970603,77.592641,612.5,115.9,66.5,17.9
CAT-EQ-1006,2026-08-27T00:47:16Z,12.972939,77.593426,613.3,115.9,65.9,14.4
CAT-EQ-1006,2026-08-27T01:47:16Z,12.970153,77.595015,614.1,115.9,64.7,23.2
CAT-EQ-1006,2026-08-27T02:47:16Z,12.971226,77.595287,614.9,115.9,63.2,18.2
CAT-EQ-1006,2026-08-27T03:47:16Z,12.972318,77.593305,615.7,115.9,62.0,11.6
CAT-EQ-1006,2026-08-27T04:47:16Z,12.969702,77.594699,616.5,115.9,60.9,24.5
CAT-EQ-1006,2026-08-27T05:47:16Z,12.973428,77.593909,617.3,115.9,59.2,24.3
CAT-EQ-1006,2026-08-27T06:47:16Z,12.970367,77.595225,618.1,115.9,35.2,15.7
CAT-EQ-1006,2026-08-27T07:47:16Z,12.971599,77.593956,618.9,115.9,33.2,16.3
CAT-EQ-1006,2026-08-27T08:47:16Z,12.96971,77.595925,618.9,116.1,31.5,0.0
CAT-EQ-1006,2026-08-27T09:47:16Z,12.97121,77.595949,618.9,116.3,30.6,0.0
CAT-EQ-1006,2026-08-27T10:47:16Z,12.973375,77.593189,618.9,116.5,29.8,0.0
CAT-EQ-1006,2026-08-27T11:47:16Z,12.972205,77.59456,618.9,116.7,27.9,0.0
CAT-EQ-1006,2026-08-27T12:47:16Z,12.972718,77.59323,618.9,116.9,27.1,0.0
CAT-EQ-1006,2026-08-27T13:47:16Z,12.971217,77.594814,618.9,117.1,25.2,0.0
CAT-EQ-1006,2026-08-27T14:47:16Z,12.971914,77.593429,618.9,117.3,24.0,0.0
CAT-EQ-1006,2026-08-27T15:47:16Z,12.971253,77.596444,618.9,117.5,23.2,0.0
CAT-EQ-1006,2026-08-27T16:47:16Z,12.970665,77.595314,618.9,117.7,21.0,0.0
CAT-EQ-1006,2026-08-27T17:47:16Z,12.973073,77.594402,618.9,117.9,95.0,0.0
CAT-EQ-1006,2026-08-27T18:47:16Z,12.969922,77.596295,618.9,118.1,93.1,0.0
CAT-EQ-1006,2026-08-27T19:47:16Z,12.973365,77.593765,618.9,118.3,91.5,0.0
CAT-EQ-1006,2026-08-27T20:47:16Z,12.971107,77.593496,619.7,118.3,89.4,9.6
CAT-EQ-1006,2026-08-27T21:47:16Z,12.973516,77.596264,620.5,118.3,88.2,25.2
CAT-EQ-1006,2026-08-27T22:47:16Z,12.9709,77.592843,621.3,118.3,86.4,10.6
CAT-EQ-1006,2026-08-27T23:47:16Z,12.972396,77.593476,622.1,118.3,85.3,20.4
CAT-EQ-1006,2026-08-28T00:47:16Z,12.971764,77.592948,622.9,118.3,84.0,8.2
CAT-EQ-1006,2026-08-28T01:47:16Z,12.9735,77.594853,623.7,118.3,83.4,7.9
CAT-EQ-1006,2026-08-28T02:47:16Z,12.970925,77.593287,624.5,118.3,82.2,8.1
CAT-EQ-1006,2026-08-28T03:47:16Z,12.970659,77.595596,625.3,118.3,80.7,18.8
CAT-EQ-1006,2026-08-28T04:47:16Z,12.970805,77.592611,626.1,118.3,79.3,5.6
CAT-EQ-1006,2026-08-28T05:47:16Z,12.969778,77.592641,626.9,118.3,78.8,29.8
CAT-EQ-1006,2026-08-28T06:47:16Z,12.970264,77.595687,627.7,118.3,77.2,7.6
CAT-EQ-1006,2026-08-28T07:47:16Z,12.96973,77.593636,628.5,118.3,76.3,24.4
CAT-EQ-1006,2026-08-28T08:47:16Z,12.970994,77.59337,628.5,118.5,74.3,0.0
CAT-EQ-1006,2026-08-28T09:47:16Z,12.969763,77.595838,628.5,118.7,73.2,0.0
CAT-EQ-1006,2026-08-28T10:47:16Z,12.970054,77.596139,628.5,118.9,71.1,0.0
CAT-EQ-1006,2026-08-28T11:47:16Z,12.97319,77.593504,628.5,119.1,69.3,0.0
CAT-EQ-1006,2026-08-28T12:47:16Z,12.972381,77.593433,628.5,119.3,67.9,0.0
CAT-EQ-1006,2026-08-28T13:47:16Z,12.972999,77.594176,628.5,119.5,67.1,0.0
CAT-EQ-1006,2026-08-28T14:47:16Z,12.97175,77.593987,628.5,119.7,43.1,0.0
CAT-EQ-1006,2026-08-28T15:47:16Z,12.972927,77.595755,628.5,119.9,42.4,0.0
CAT-EQ-1006,2026-08-28T16:47:16Z,12.97272,77.595605,628.5,120.1,41.8,0.0
CAT-EQ-1006,2026-08-28T17:47:16Z,12.973406,77.593072,628.5,120.3,40.3,0.0
CAT-EQ-1006,2026-08-28T18:47:16Z,12.970836,77.594087,628.5,120.5,38.9,0.0
CAT-EQ-1006,2026-08-28T19:47:16Z,12.973068,77.595164,628.5,120.7,37.4,0.0
CAT-EQ-1006,2026-08-28T20:47:16Z,12.97013,77.594182,629.3,120.7,36.8,27.5
CAT-EQ-1006,2026-08-28T21:47:16Z,12.973377,77.59602,630.1,120.7,35.6,10.7
CAT-EQ-1006,2026-08-28T22:47:16Z,12.970607,77.593012,630.9,120.7,33.5,13.0
CAT-EQ-1006,2026-08-28T23:47:16Z,12.972666,77.592706,631.7,120.7,32.3,22.5
CAT-EQ-1006,2026-08-29T00:47:16Z,12.973098,77.593682,632.5,120.7,31.3,9.0
CAT-EQ-1006,2026-08-29T01:47:16Z,12.971019,77.593871,633.3,120.7,29.3,22.6
CAT-EQ-1006,2026-08-29T02:47:16Z,12.970551,77.595965,634.1,120.7,28.7,23.0
CAT-EQ-1006,2026-08-29T03:47:16Z,12.971465,77.596495,634.9,120.7,27.9,16.0
CAT-EQ-1006,2026-08-29T04:47:16Z,12.971781,77.595433,635.7,120.7,27.3,23.5
CAT-EQ-1006,2026-08-29T05:47:16Z,12.971963,77.595544,636.5,120.7,25.4,24.9
CAT-EQ-1006,2026-08-29T06:47:16Z,12.972136,77.595918,637.3,120.7,24.2,12.6
CAT-EQ-1006,2026-08-29T07:47:16Z,12.971833,77.594017,638.1,120.7,22.7,10.2
CAT-EQ-1006,2026-08-29T08:47:16Z,12.972466,77.595262,638.1,120.9,21.6,0.0
CAT-EQ-1006,2026-08-29T09:47:16Z,12.971614,77.595738,638.1,121.1,20.5,0.0
CAT-EQ-1006,2026-08-29T10:47:16Z,12.973491,77.593883,638.1,121.3,95.0,0.0
CAT-EQ-1006,2026-08-29T11:47:16Z,12.969672,77.594632,638.1,121.5,93.2,0.0
CAT-EQ-1006,2026-08-29T12:47:16Z,12.970821,77.593467,638.1,121.7,92.4,0.0
CAT-EQ-1006,2026-08-29T13:47:16Z,12.971942,77.593275,638.1,121.9,91.7,0.0
CAT-EQ-1006,2026-08-29T14:47:16Z,12.971733,77.594011,638.1,122.1,90.0,0.0
CAT-EQ-1006,2026-08-29T15:47:16Z,12.973555,77.594389,638.1,122.3,88.2,0.0
CAT-EQ-1006,2026-08-29T16:47:16Z,12.972184,77.592963,638.1,122.5,86.2,0.0
CAT-EQ-1006,2026-08-29T17:47:16Z,12.97075,77.594894,638.1,122.7,85.2,0.0
CAT-EQ-1006,2026-08-29T18:47:16Z,12.971178,77.595926,638.1,122.9,83.6,0.0
CAT-EQ-1006,2026-08-29T19:47:16Z,12.972924,77.593971,638.1,123.1,82.6,0.0
CAT-EQ-1006,2026-08-29T20:47:16Z,12.972944,77.595188,638.9,123.1,82.0,29.1
CAT-EQ-1006,2026-08-29T21:47:16Z,12.970478,77.594083,639.7,123.1,81.4,10.8
CAT-EQ-1006,2026-08-29T22:47:16Z,12.969947,77.594968,640.5,123.1,80.1,20.5
CAT-EQ-1006,2026-08-29T23:47:16Z,12.970174,77.594543,641.3,123.1,78.0,5.1
CAT-EQ-1006,2026-08-30T00:47:16Z,12.972924,77.59282,642.1,123.1,76.2,15.0
CAT-EQ-1006,2026-08-30T01:47:16Z,12.973358,77.592641,642.9,123.1,74.8,26.8
CAT-EQ-1006,2026-08-30T02:47:16Z,12.972905,77.595236,643.7,123.1,74.2,10.7
CAT-EQ-1006,2026-08-30T03:47:16Z,12.971241,77.59265,644.5,123.1,73.4,21.8
CAT-EQ-1006,2026-08-30T04:47:16Z,12.970149,77.5934,645.3,123.1,72.1,20.4
CAT-EQ-1006,2026-08-30T05:47:16Z,12.970387,77.593315,646.1,123.1,70.1,13.7
CAT-EQ-1006,2026-08-30T06:47:16Z,12.973274,77.592727,646.9,123.1,68.8,27.4
CAT-EQ-1006,2026-08-30T07:47:16Z,12.96978,77.59371,647.7,123.1,67.3,10.2
CAT-EQ-1006,2026-08-30T08:47:16Z,12.971646,77.594366,647.7,123.3,66.2,0.0
CAT-EQ-1006,2026-08-30T09:47:16Z,12.970355,77.593799,647.7,123.5,64.7,0.0
CAT-EQ-1006,2026-08-30T10:47:16Z,12.970831,77.595686,647.7,123.7,63.8,0.0
CAT-EQ-1006,2026-08-30T11:47:16Z,12.972724,77.595785,647.7,123.9,62.7,0.0
CAT-EQ-1006,2026-08-30T12:47:16Z,12.97359,77.593262,647.7,124.1,61.2,0.0
CAT-EQ-1006,2026-08-30T13:47:16Z,12.972968,77.593147,647.7,124.3,60.4,0.0
CAT-EQ-1006,2026-08-30T14:47:16Z,12.971663,77.595536,647.7,124.5,59.6,0.0
CAT-EQ-1006,2026-08-30T15:47:16Z,12.970956,77.594603,647.7,124.7,59.1,0.0
CAT-EQ-1006,2026-08-30T16:47:16Z,12.970298,77.594163,647.7,124.9,56.9,0.0
CAT-EQ-1006,2026-08-30T17:47:16Z,12.972792,77.594926,647.7,125.1,56.4,0.0
CAT-EQ-1006,2026-08-30T18:47:16Z,12.970819,77.595986,647.7,125.3,55.2,0.0
CAT-EQ-1006,2026-08-30T19:47:16Z,12.973425,77.59469,647.7,125.5,53.9,0.0
CAT-EQ-1006,2026-08-30T20:47:16Z,12.971405,77.595207,648.5,125.5,52.5,16.4
CAT-EQ-1006,2026-08-30T21:47:16Z,12.972318,77.594151,649.3,125.5,51.2,27.0
CAT-EQ-1006,2026-08-30T22:47:16Z,12.972236,77.596129,650.1,125.5,50.6,18.8
CAT-EQ-1006,2026-08-30T23:47:16Z,12.969839,77.594411,650.9,125.5,50.0,14.3
CAT-EQ-1006,2026-08-31T00:47:16Z,12.971668,77.593938,651.7,125.5,26.0,9.2
CAT-EQ-1006,2026-08-31T01:47:16Z,12.970545,77.594248,652.5,125.5,25.0,21.2
CAT-EQ-1006,2026-08-31T02:47:16Z,12.970668,77.594299,653.3,125.5,24.1,5.8
CAT-EQ-1006,2026-08-31T03:47:16Z,12.969689,77.594218,654.1,125.5,22.5,10.3
CAT-EQ-1006,2026-08-31T04:47:16Z,12.970334,77.594241,654.9,125.5,21.7,27.2
CAT-EQ-1006,2026-08-31T05:47:16Z,12.972684,77.594408,655.7,125.5,20.1,27.8
CAT-EQ-1006,2026-08-31T06:47:16Z,12.972833,77.592787,656.5,125.5,95.0,15.8
CAT-EQ-1006,2026-08-31T07:47:16Z,12.972386,77.595374,657.3,125.5,93.1,10.1
CAT-EQ-1006,2026-08-31T08:47:16Z,12.972568,77.59386,657.3,125.7,91.9,0.0
CAT-EQ-1006,2026-08-31T09:47:16Z,12.970811,77.593152,657.3,125.9,90.3,0.0
CAT-EQ-1006,2026-08-31T10:47:16Z,12.971844,77.59566,657.3,126.1,88.7,0.0
CAT-EQ-1006,2026-08-31T11:47:16Z,12.969719,77.594163,657.3,126.3,87.0,0.0
CAT-EQ-1006,2026-08-31T12:47:16Z,12.971912,77.596449,657.3,126.5,85.2,0.0
CAT-EQ-1006,2026-08-31T13:47:16Z,12.971925,77.595667,657.3,126.7,83.3,0.0
CAT-EQ-1006,2026-08-31T14:47:16Z,12.971746,77.593239,657.3,126.9,81.8,0.0
CAT-EQ-1006,2026-08-31T15:47:16Z,12.972678,77.59569,657.3,127.1,79.7,0.0
CAT-EQ-1006,2026-08-31T16:47:16Z,12.971736,77.595889,657.3,127.3,77.6,0.0
CAT-EQ-1006,2026-08-31T17:47:16Z,12.969721,77.595472,657.3,127.5,76.6,0.0
CAT-EQ-1006,2026-08-31T18:47:16Z,12.969948,77.595684,657.3,127.7,74.5,0.0
CAT-EQ-1006,2026-08-31T19:47:16Z,12.969677,77.593729,657.3,127.9,72.9,0.0
CAT-EQ-1006,2026-08-31T20:47:16Z,12.970319,77.595068,658.1,127.9,71.8,20.3
CAT-EQ-1006,2026-08-31T21:47:16Z,12.97025,77.596597,658.9,127.9,70.3,94.5
CAT-EQ-1006,2026-08-31T22:47:16Z,12.972847,77.595389,659.7,127.9,68.4,27.8
CAT-EQ-1006,2026-08-31T23:47:16Z,12.970047,77.594486,660.5,127.9,66.7,22.3
CAT-EQ-1006,2026-09-01T00:47:16Z,12.970487,77.593056,661.3,127.9,65.7,5.1
