equipment_id,timestamp,speed,fuel_level,idle_hours,engine_hours,excessive_speed,rapid_fuel_drop,excessive_idle,anomaly_score,is_anomaly
CAT-EQ-1006,2026-08-23T06:47:16Z,5.5,50.3,106.3,579.7,0,0,0,0.184,0
CAT-EQ-1006,2026-08-23T07:47:16Z,94.5,48.9,106.3,580.5,1,0,0,0.642,1
CAT-EQ-1006,2026-08-23T08:47:16Z,0.0,48.3,106.5,580.5,0,0,0,0.235,0
CAT-EQ-1006,2026-08-23T09:47:16Z,0.0,46.4,106.7,580.5,0,0,0,0.427,0
CAT-EQ-1006,2026-08-23T10:47:16Z,0.0,45.0,106.9,580.5,0,0,0,0.359,0
CAT-EQ-1006,2026-08-23T11:47:16Z,0.0,43.6,107.1,580.5,0,0,0,0.446,0
CAT-EQ-1006,2026-08-23T12:47:16Z,0.0,41.6,107.3,580.5,0,0,0,0.19,0
CAT-EQ-1006,2026-08-23T13:47:16Z,0.0,39.6,107.5,580.5,0,0,0,0.28,0
CAT-EQ-1006,2026-08-23T14:47:16Z,0.0,38.9,107.7,580.5,0,0,0,0.434,0
CAT-EQ-1006,2026-08-23T15:47:16Z,0.0,36.9,107.9,580.5,0,0,0,0.294,0
CAT-EQ-1006,2026-08-23T16:47:16Z,0.0,35.5,108.1,580.5,0,0,0,0.208,0
CAT-EQ-1006,2026-08-23T17:47:16Z,0.0,34.6,108.3,580.5,0,0,0,0.227,0
CAT-EQ-1006,2026-08-23T18:47:16Z,0.0,33.4,108.5,580.5,0,0,0,0.43,0
CAT-EQ-1006,2026-08-23T19:47:16Z,0.0,31.9,108.7,580.5,0,0,0,0.251,0
CAT-EQ-1006,2026-08-23T20:47:16Z,8.7,31.1,108.7,581.3,0,0,0,0.384,0
CAT-EQ-1006,2026-08-23T21:47:16Z,22.7,29.8,108.7,582.1,0,0,0,0.28,0
CAT-EQ-1006,2026-08-23T22:47:16Z,19.9,29.0,108.7,582.9,0,0,0,0.286,0
CAT-EQ-1006,2026-08-23T23:47:16Z,17.5,28.0,108.7,583.7,0,0,0,0.419,0
CAT-EQ-1006,2026-08-24T00:47:16Z,20.9,25.9,108.7,584.5,0,0,0,0.106,0
CAT-EQ-1006,2026-08-24T01:47:16Z,12.4,24.0,108.7,585.3,0,0,0,0.216,0
CAT-EQ-1006,2026-08-24T02:47:16Z,18.7,22.5,108.7,586.1,0,0,0,0.221,0
CAT-EQ-1006,2026-08-24T03:47:16Z,5.4,21.8,108.7,586.9,0,0,0,0.161,0
CAT-EQ-1006,2026-08-24T04:47:16Z,6.4,21.1,108.7,587.7,0,0,0,0.26,0
CAT-EQ-1006,2026-08-24T05:47:16Z,5.7,20.3,108.7,588.5,0,0,0,0.357,0
CAT-EQ-1006,2026-08-24T06:47:16Z,28.1,95.0,108.7,589.3,0,0,0,0.286,0
CAT-EQ-1006,2026-08-24T07:47:16Z,14.4,93.2,108.7,590.1,0,0,0,0.412,0
CAT-EQ-1006,2026-08-24T08:47:16Z,0.0,92.2,108.9,590.1,0,0,0,0.207,0
CAT-EQ-1006,2026-08-24T09:47:16Z,0.0,90.9,109.1,590.1,0,0,0,0.205,0
CAT-EQ-1006,2026-08-24T10:47:16Z,0.0,89.4,109.3,590.1,0,0,0,0.275,0
CAT-EQ-1006,2026-08-24T11:47:16Z,0.0,88.5,109.5,590.1,0,0,0,0.152,0
CAT-EQ-1006,2026-08-24T12:47:16Z,0.0,87.3,109.7,590.1,0,0,0,0.159,0
CAT-EQ-1006,2026-08-24T13:47:16Z,0.0,85.5,109.9,590.1,0,0,0,0.433,0
CAT-EQ-1006,2026-08-24T14:47:16Z,0.0,84.2,110.1,590.1,0,0,0,0.236,0
CAT-EQ-1006,2026-08-24T15:47:16Z,0.0,83.0,110.3,590.1,0,0,0,0.444,0
CAT-EQ-1006,2026-08-24T16:47:16Z,0.0,81.7,110.5,590.1,0,0,0,0.255,0
CAT-EQ-1006,2026-08-24T17:47:16Z,0.0,80.2,110.7,590.1,0,0,0,0.332,0
CAT-EQ-1006,2026-08-24T18:47:16Z,0.0,79.1,110.9,590.1,0,0,0,0.138,0
CAT-EQ-1006,2026-08-24T19:47:16Z,0.0,77.8,111.1,590.1,0,0,0,0.182,0
CAT-EQ-1006,2026-08-24T20:47:16Z,26.6,76.7,111.1,590.9,0,0,0,0.232,0
CAT-EQ-1006,2026-08-24T21:47:16Z,8.8,74.9,111.1,591.7,0,0,0,0.358,0
CAT-EQ-1006,2026-08-24T22:47:16Z,13.9,74.1,111.1,592.5,0,0,0,0.197,0
CAT-EQ-1006,2026-08-24T23:47:16Z,12.1,73.4,111.1,593.3,0,0,0,0.168,0
CAT-EQ-1006,2026-08-25T00:47:16Z,18.8,72.9,111.1,594.1,0,0,0,0.179,0
CAT-EQ-1006,2026-08-25T01:47:16Z,21.9,70.9,111.1,594.9,0,0,0,0.285,0
CAT-EQ-1006,2026-08-25T02:47:16Z,11.9,68.8,111.1,595.7,0,0,0,0.106,0
CAT-EQ-1006,2026-08-25T03:47:16Z,26.2,68.0,111.1,596.5,0,0,0,0.209,0
CAT-EQ-1006,2026-08-25T04:47:16Z,21.4,67.1,111.1,597.3,0,0,0,0.241,0
CAT-EQ-1006,2026-08-25T05:47:16Z,12.8,66.6,111.1,598.1,0,0,0,0.135,0
CAT-EQ-1006,2026-08-25T06:47:16Z,23.2,64.4,111.1,598.9,0,0,0,0.345,0
CAT-EQ-1006,2026-08-25T07:47:16Z,7.6,62.9,111.1,599.7,0,0,0,0.131,0
CAT-EQ-1006,2026-08-25T08:47:16Z,0.0,62.0,111.3,599.7,0,0,0,0.141,0
CAT-EQ-1006,2026-08-25T09:47:16Z,0.0,60.3,111.5,599.7,0,0,0,0.328,0
CAT-EQ-1006,2026-08-25T10:47:16Z,0.0,59.6,111.7,599.7,0,0,0,0.425,0
CAT-EQ-1006,2026-08-25T11:47:16Z,0.0,57.9,111.9,599.7,0,0,0,0.118,0
CAT-EQ-1006,2026-08-25T12:47:16Z,0.0,56.3,112.1,599.7,0,0,0,0.388,0
CAT-EQ-1006,2026-08-25T13:47:16Z,0.0,55.8,112.3,599.7,0,0,0,0.253,0
CAT-EQ-1006,2026-08-25T14:47:16Z,0.0,54.1,112.5,599.7,0,0,0,0.295,0
CAT-EQ-1006,2026-08-25T15:47:16Z,0.0,52.7,112.7,599.7,0,0,0,0.264,0
CAT-EQ-1006,2026-08-25T16:47:16Z,0.0,51.4,112.9,599.7,0,0,0,0.11,0
CAT-EQ-1006,2026-08-25T17:47:16Z,0.0,49.9,113.1,599.7,0,0,0,0.413,0
CAT-EQ-1006,2026-08-25T18:47:16Z,0.0,48.4,113.3,599.7,0,0,0,0.272,0
CAT-EQ-1006,2026-08-25T19:47:16Z,0.0,47.3,113.5,599.7,0,0,0,0.247,0
CAT-EQ-1006,2026-08-25T20:47:16Z,26.6,23.3,113.5,600.5,0,1,0,0.836,1
CAT-EQ-1006,2026-08-25T21:47:16Z,22.9,21.3,113.5,601.3,0,0,0,0.328,0
CAT-EQ-1006,2026-08-25T22:47:16Z,21.7,20.6,113.5,602.1,0,0,0,0.157,0
CAT-EQ-1006,2026-08-25T23:47:16Z,25.6,95.0,113.5,602.9,0,0,0,0.293,0
CAT-EQ-1006,2026-08-26T00:47:16Z,26.2,94.5,113.5,603.7,0,0,0,0.225,0
CAT-EQ-1006,2026-08-26T01:47:16Z,15.9,92.5,113.5,604.5,0,0,0,0.362,0
CAT-EQ-1006,2026-08-26T02:47:16Z,26.9,90.8,113.5,605.3,0,0,0,0.388,0
CAT-EQ-1006,2026-08-26T03:47:16Z,94.5,89.9,113.5,606.1,1,0,0,0.934,1
CAT-EQ-1006,2026-08-26T04:47:16Z,21.2,89.1,113.5,606.9,0,0,0,0.343,0
CAT-EQ-1006,2026-08-26T05:47:16Z,20.5,88.1,113.5,607.7,0,0,0,0.177,0
CAT-EQ-1006,2026-08-26T06:47:16Z,5.3,86.6,113.5,608.5,0,0,0,0.211,0
CAT-EQ-1006,2026-08-26T07:47:16Z,10.7,86.0,113.5,609.3,0,0,0,0.383,0
CAT-EQ-1006,2026-08-26T08:47:16Z,0.0,85.0,113.7,609.3,0,0,0,0.334,0
CAT-EQ-1006,2026-08-26T09:47:16Z,0.0,84.1,113.9,609.3,0,0,0,0.214,0
CAT-EQ-1006,2026-08-26T10:47:16Z,0.0,83.1,114.1,609.3,0,0,0,0.448,0
CAT-EQ-1006,2026-08-26T11:47:16Z,0.0,81.6,114.3,609.3,0,0,0,0.212,0
CAT-EQ-1006,2026-08-26T12:47:16Z,0.0,79.9,114.5,609.3,0,0,0,0.291,0
CAT-EQ-1006,2026-08-26T13:47:16Z,0.0,78.5,114.7,609.3,0,0,0,0.307,0
CAT-EQ-1006,2026-08-26T14:47:16Z,0.0,77.9,114.9,609.3,0,0,0,0.399,0
CAT-EQ-1006,2026-08-26T15:47:16Z,0.0,76.0,115.1,609.3,0,0,0,0.234,0
CAT-EQ-1006,2026-08-26T16:47:16Z,0.0,74.8,115.3,609.3,0,0,0,0.37,0
CAT-EQ-1006,2026-08-26T17:47:16Z,0.0,74.0,115.5,609.3,0,0,0,0.11,0
CAT-EQ-1006,2026-08-26T18:47:16Z,0.0,72.7,115.7,609.3,0,0,0,0.364,0
CAT-EQ-1006,2026-08-26T19:47:16Z,0.0,70.9,115.9,609.3,0,0,0,0.176,0
CAT-EQ-1006,2026-08-26T20:47:16Z,17.2,70.4,115.9,610.1,0,0,0,0.387,0
CAT-EQ-1006,2026-08-26T21:47:16Z,26.0,69.1,115.9,610.9,0,0,0,0.297,0
CAT-EQ-1006,2026-08-26T22:47:16Z,13.3,67.7,115.9,611.7,0,0,0,0.165,0
CAT-EQ-1006,2026-08-26T23:47:16Z,17.9,66.5,115.9,612.5,0,0,0,0.328,0
CAT-EQ-1006,2026-08-27T00:47:16Z,14.4,65.9,115.9,613.3,0,0,0,0.218,0
CAT-EQ-1006,2026-08-27T01:47:16Z,23.2,64.7,115.9,614.1,0,0,0,0.176,0
CAT-EQ-1006,2026-08-27T02:47:16Z,18.2,63.2,115.9,614.9,0,0,0,0.111,0
CAT-EQ-1006,2026-08-27T03:47:16Z,11.6,62.0,115.9,615.7,0,0,0,0.343,0
CAT-EQ-1006,2026-08-27T04:47:16Z,24.5,60.9,115.9,616.5,0,0,0,0.392,0
CAT-EQ-1006,2026-08-27T05:47:16Z,24.3,59.2,115.9,617.3,0,0,0,0.399,0
CAT-EQ-1006,2026-08-27T06:47:16Z,15.7,35.2,115.9,618.1,0,1,0,0.713,1
CAT-EQ-1006,2026-08-27T07:47:16Z,16.3,33.2,115.9,618.9,0,0,0,0.189,0
CAT-EQ-1006,2026-08-27T08:47:16Z,0.0,31.5,116.1,618.9,0,0,0,0.284,0
CAT-EQ-1006,2026-08-27T09:47:16Z,0.0,30.6,116.3,618.9,0,0,0,0.259,0
CAT-EQ-1006,2026-08-27T10:47:16Z,0.0,29.8,116.5,618.9,0,0,0,0.136,0
CAT-EQ-1006,2026-08-27T11:47:16Z,0.0,27.9,116.7,618.9,0,0,0,0.312,0
CAT-EQ-1006,2026-08-27T12:47:16Z,0.0,27.1,116.9,618.9,0,0,0,0.409,0
CAT-EQ-1006,2026-08-27T13:47:16Z,0.0,25.2,117.1,618.9,0,0,0,0.111,0
CAT-EQ-1006,2026-08-27T14:47:16Z,0.0,24.0,117.3,618.9,0,0,0,0.4,0
CAT-EQ-1006,2026-08-27T15:47:16Z,0.0,23.2,117.5,618.9,0,0,0,0.299,0
CAT-EQ-1006,2026-08-27T16:47:16Z,0.0,21.0,117.7,618.9,0,0,0,0.194,0
CAT-EQ-1006,2026-08-27T17:47:16Z,0.0,95.0,117.9,618.9,0,0,0,0.409,0
CAT-EQ-1006,2026-08-27T18:47:16Z,0.0,93.1,118.1,618.9,0,0,0,0.256,0
CAT-EQ-1006,2026-08-27T19:47:16Z,0.0,91.5,118.3,618.9,0,0,0,0.169,0
CAT-EQ-1006,2026-08-27T20:47:16Z,9.6,89.4,118.3,619.7,0,0,0,0.14,0
CAT-EQ-1006,2026-08-27T21:47:16Z,25.2,88.2,118.3,620.5,0,0,0,0.102,0
CAT-EQ-1006,2026-08-27T22:47:16Z,10.6,86.4,118.3,621.3,0,0,0,0.408,0
CAT-EQ-1006,2026-08-27T23:47:16Z,20.4,85.3,118.3,622.1,0,0,0,0.312,0
CAT-EQ-1006,2026-08-28T00:47:16Z,8.2,84.0,118.3,622.9,0,0,0,0.413,0
CAT-EQ-1006,2026-08-28T01:47:16Z,7.9,83.4,118.3,623.7,0,0,0,0.25,0
CAT-EQ-1006,2026-08-28T02:47:16Z,8.1,82.2,118.3,624.5,0,0,0,0.402,0
CAT-EQ-1006,2026-08-28T03:47:16Z,18.8,80.7,118.3,625.3,0,0,0,0.305,0
CAT-EQ-1006,2026-08-28T04:47:16Z,5.6,79.3,118.3,626.1,0,0,0,0.362,0
CAT-EQ-1006,2026-08-28T05:47:16Z,29.8,78.8,118.3,626.9,0,0,0,0.35,0
CAT-EQ-1006,2026-08-28T06:47:16Z,7.6,77.2,118.3,627.7,0,0,0,0.416,0
CAT-EQ-1006,2026-08-28T07:47:16Z,24.4,76.3,118.3,628.5,0,0,0,0.3,0
CAT-EQ-1006,2026-08-28T08:47:16Z,0.0,74.3,118.5,628.5,0,0,0,0.172,0
CAT-EQ-1006,2026-08-28T09:47:16Z,0.0,73.2,118.7,628.5,0,0,0,0.417,0
CAT-EQ-1006,2026-08-28T10:47:16Z,0.0,71.1,118.9,628.5,0,0,0,0.179,0
CAT-EQ-1006,2026-08-28T11:47:16Z,0.0,69.3,119.1,628.5,0,0,0,0.242,0
CAT-EQ-1006,2026-08-28T12:47:16Z,0.0,67.9,119.3,628.5,0,0,0,0.168,0
CAT-EQ-1006,2026-08-28T13:47:16Z,0.0,67.1,119.5,628.5,0,0,0,0.157,0
CAT-EQ-1006,2026-08-28T14:47:16Z,0.0,43.1,119.7,628.5,0,1,0,0.861,1
CAT-EQ-1006,2026-08-28T15:47:16Z,0.0,42.4,119.9,628.5,0,0,0,0.363,0
CAT-EQ-1006,2026-08-28T16:47:16Z,0.0,41.8,120.1,628.5,0,0,0,0.237,0
CAT-EQ-1006,2026-08-28T17:47:16Z,0.0,40.3,120.3,628.5,0,0,0,0.185,0
CAT-EQ-1006,2026-08-28T18:47:16Z,0.0,38.9,120.5,628.5,0,0,0,0.156,0
CAT-EQ-1006,2026-08-28T19:47:16Z,0.0,37.4,120.7,628.5,0,0,0,0.298,0
CAT-EQ-1006,2026-08-28T20:47:16Z,27.5,36.8,120.7,629.3,0,0,0,0.127,0
CAT-EQ-1006,2026-08-28T21:47:16Z,10.7,35.6,120.7,630.1,0,0,0,0.196,0
CAT-EQ-1006,2026-08-28T22:47:16Z,13.0,33.5,120.7,630.9,0,0,0,0.417,0
CAT-EQ-1006,2026-08-28T23:47:16Z,22.5,32.3,120.7,631.7,0,0,0,0.3,0
CAT-EQ-1006,2026-08-29T00:47:16Z,9.0,31.3,120.7,632.5,0,0,0,0.167,0
CAT-EQ-1006,2026-08-29T01:47:16Z,22.6,29.3,120.7,633.3,0,0,0,0.195,0
CAT-EQ-1006,2026-08-29T02:47:16Z,23.0,28.7,120.7,634.1,0,0,0,0.281,0
CAT-EQ-1006,2026-08-29T03:47:16Z,16.0,27.9,120.7,634.9,0,0,0,0.231,0
CAT-EQ-1006,2026-08-29T04:47:16Z,23.5,27.3,120.7,635.7,0,0,0,0.189,0
CAT-EQ-1006,2026-08-29T05:47:16Z,24.9,25.4,120.7,636.5,0,0,0,0.439,0
CAT-EQ-1006,2026-08-29T06:47:16Z,12.6,24.2,120.7,637.3,0,0,0,0.169,0
CAT-EQ-1006,2026-08-29T07:47:16Z,10.2,22.7,120.7,638.1,0,0,0,0.225,0
CAT-EQ-1006,2026-08-29T08:47:16Z,0.0,21.6,120.9,638.1,0,0,0,0.436,0
CAT-EQ-1006,2026-08-29T09:47:16Z,0.0,20.5,121.1,638.1,0,0,0,0.357,0
CAT-EQ-1006,2026-08-29T10:47:16Z,0.0,95.0,121.3,638.1,0,0,0,0.253,0
CAT-EQ-1006,2026-08-29T11:47:16Z,0.0,93.2,121.5,638.1,0,0,0,0.239,0
CAT-EQ-1006,2026-08-29T12:47:16Z,0.0,92.4,121.7,638.1,0,0,0,0.373,0
CAT-EQ-1006,2026-08-29T13:47:16Z,0.0,91.7,121.9,638.1,0,0,0,0.156,0
CAT-EQ-1006,2026-08-29T14:47:16Z,0.0,90.0,122.1,638.1,0,0,0,0.379,0
CAT-EQ-1006,2026-08-29T15:47:16Z,0.0,88.2,122.3,638.1,0,0,0,0.293,0
CAT-EQ-1006,2026-08-29T16:47:16Z,0.0,86.2,122.5,638.1,0,0,0,0.431,0
CAT-EQ-1006,2026-08-29T17:47:16Z,0.0,85.2,122.7,638.1,0,0,0,0.308,0
CAT-EQ-1006,2026-08-29T18:47:16Z,0.0,83.6,122.9,638.1,0,0,0,0.255,0
CAT-EQ-1006,2026-08-29T19:47:16Z,0.0,82.6,123.1,638.1,0,0,0,0.394,0
CAT-EQ-1006,2026-08-29T20:47:16Z,29.1,82.0,123.1,638.9,0,0,0,0.107,0
CAT-EQ-1006,2026-08-29T21:47:16Z,10.8,81.4,123.1,639.7,0,0,0,0.17,0
CAT-EQ-1006,2026-08-29T22:47:16Z,20.5,80.1,123.1,640.5,0,0,0,0.234,0
CAT-EQ-1006,2026-08-29T23:47:16Z,5.1,78.0,123.1,641.3,0,0,0,0.113,0
CAT-EQ-1006,2026-08-30T00:47:16Z,15.0,76.2,123.1,642.1,0,0,0,0.441,0
CAT-EQ-1006,2026-08-30T01:47:16Z,26.8,74.8,123.1,642.9,0,0,0,0.3,0
CAT-EQ-1006,2026-08-30T02:47:16Z,10.7,74.2,123.1,643.7,0,0,0,0.4,0
CAT-EQ-1006,2026-08-30T03:47:16Z,21.8,73.4,123.1,644.5,0,0,0,0.428,0
CAT-EQ-1006,2026-08-30T04:47:16Z,20.4,72.1,123.1,645.3,0,0,0,0.135,0
CAT-EQ-1006,2026-08-30T05:47:16Z,13.7,70.1,123.1,646.1,0,0,0,0.264,0
CAT-EQ-1006,2026-08-30T06:47:16Z,27.4,68.8,123.1,646.9,0,0,0,0.401,0
CAT-EQ-1006,2026-08-30T07:47:16Z,10.2,67.3,123.1,647.7,0,0,0,0.25,0
CAT-EQ-1006,2026-08-30T08:47:16Z,0.0,66.2,123.3,647.7,0,0,0,0.449,0
CAT-EQ-1006,2026-08-30T09:47:16Z,0.0,64.7,123.5,647.7,0,0,0,0.164,0
CAT-EQ-1006,2026-08-30T10:47:16Z,0.0,63.8,123.7,647.7,0,0,0,0.127,0
CAT-EQ-1006,2026-08-30T11:47:16Z,0.0,62.7,123.9,647.7,0,0,0,0.275,0
CAT-EQ-1006,2026-08-30T12:47:16Z,0.0,61.2,124.1,647.7,0,0,0,0.406,0
CAT-EQ-1006,2026-08-30T13:47:16Z,0.0,60.4,124.3,647.7,0,0,0,0.296,0
CAT-EQ-1006,2026-08-30T14:47:16Z,0.0,59.6,124.5,647.7,0,0,0,0.193,0
CAT-EQ-1006,2026-08-30T15:47:16Z,0.0,59.1,124.7,647.7,0,0,0,0.218,0
CAT-EQ-1006,2026-08-30T16:47:16Z,0.0,56.9,124.9,647.7,0,0,0,0.197,0
CAT-EQ-1006,2026-08-30T17:47:16Z,0.0,56.4,125.1,647.7,0,0,0,0.177,0
CAT-EQ-1006,2026-08-30T18:47:16Z,0.0,55.2,125.3,647.7,0,0,0,0.322,0
CAT-EQ-1006,2026-08-30T19:47:16Z,0.0,53.9,125.5,647.7,0,0,0,0.197,0
CAT-EQ-1006,2026-08-30T20:47:16Z,16.4,52.5,125.5,648.5,0,0,0,0.4,0
CAT-EQ-1006,2026-08-30T21:47:16Z,27.0,51.2,125.5,649.3,0,0,0,0.182,0
CAT-EQ-1006,2026-08-30T22:47:16Z,18.8,50.6,125.5,650.1,0,0,0,0.13,0
CAT-EQ-1006,2026-08-30T23:47:16Z,14.3,50.0,125.5,650.9,0,0,0,0.424,0
CAT-EQ-1006,2026-08-31T00:47:16Z,9.2,26.0,125.5,651.7,0,1,0,0.844,1
CAT-EQ-1006,2026-08-31T01:47:16Z,21.2,25.0,125.5,652.5,0,0,0,0.409,0
CAT-EQ-1006,2026-08-31T02:47:16Z,5.8,24.1,125.5,653.3,0,0,0,0.278,0
CAT-EQ-1006,2026-08-31T03:47:16Z,10.3,22.5,125.5,654.1,0,0,0,0.345,0
CAT-EQ-1006,2026-08-31T04:47:16Z,27.2,21.7,125.5,654.9,0,0,0,0.4,0
CAT-EQ-1006,2026-08-31T05:47:16Z,27.8,20.1,125.5,655.7,0,0,0,0.326,0
CAT-EQ-1006,2026-08-31T06:47:16Z,15.8,95.0,125.5,656.5,0,0,0,0.265,0
CAT-EQ-1006,2026-08-31T07:47:16Z,10.1,93.1,125.5,657.3,0,0,0,0.404,0
CAT-EQ-1006,2026-08-31T08:47:16Z,0.0,91.9,125.7,657.3,0,0,0,0.448,0
CAT-EQ-1006,2026-08-31T09:47:16Z,0.0,90.3,125.9,657.3,0,0,0,0.39,0
CAT-EQ-1006,2026-08-31T10:47:16Z,0.0,88.7,126.1,657.3,0,0,0,0.368,0
CAT-EQ-1006,2026-08-31T11:47:16Z,0.0,87.0,126.3,657.3,0,0,0,0.165,0
CAT-EQ-1006,2026-08-31T12:47:16Z,0.0,85.2,126.5,657.3,0,0,0,0.414,0
CAT-EQ-1006,2026-08-31T13:47:16Z,0.0,83.3,126.7,657.3,0,0,0,0.278,0
CAT-EQ-1006,2026-08-31T14:47:16Z,0.0,81.8,126.9,657.3,0,0,0,0.142,0
CAT-EQ-1006,2026-08-31T15:47:16Z,0.0,79.7,127.1,657.3,0,0,0,0.182,0
CAT-EQ-1006,2026-08-31T16:47:16Z,0.0,77.6,127.3,657.3,0,0,0,0.208,0
CAT-EQ-1006,2026-08-31T17:47:16Z,0.0,76.6,127.5,657.3,0,0,0,0.307,0
CAT-EQ-1006,2026-08-31T18:47:16Z,0.0,74.5,127.7,657.3,0,0,0,0.435,0
CAT-EQ-1006,2026-08-31T19:47:16Z,0.0,72.9,127.9,657.3,0,0,0,0.371,0
CAT-EQ-1006,2026-08-31T20:47:16Z,20.3,71.8,127.9,658.1,0,0,0,0.387,0
CAT-EQ-1006,2026-08-31T21:47:16Z,94.5,70.3,127.9,658.9,1,0,0,0.681,1
CAT-EQ-1006,2026-08-31T22:47:16Z,27.8,68.4,127.9,659.7,0,0,0,0.374,0
CAT-EQ-1006,2026-08-31T23:47:16Z,22.3,66.7,127.9,660.5,0,0,0,0.401,0
CAT-EQ-1006,2026-09-01T00:47:16Z,5.1,65.7,127.9,661.3,0,0,0,0.409,0
CAT-EQ-1006,2026-09-01T01:47:16Z,18.2,63.7,127.9,662.1,0,0,0,0.188,0
CAT-EQ-1006,2026-09-01T02:47:16Z,24.3,61.6,127.9,662.9,0,0,0,0.101,0
CAT-EQ-1006,2026-09-01T03:47:16Z,28.5,61.0,127.9,663.7,0,0,0,0.321,0
CAT-EQ-1006,2026-09-01T04:47:16Z,6.1,59.7,127.9,664.5,0,0,0,0.414,0
CAT-EQ-1006,2026-09-01T05:47:16Z,29.0,58.9,127.9,665.3,0,0,0,0.293,0
CAT-EQ-1006,2026-09-01T06:47:16Z,21.3,57.0,127.9,666.1,0,0,0,0.331,0
CAT-EQ-1006,2026-09-01T07:47:16Z,5.5,55.5,127.9,666.9,0,0,0,0.325,0
CAT-EQ-1006,2026-09-01T08:47:16Z,0.0,54.9,128.1,666.9,0,0,0,0.307,0
CAT-EQ-1006,2026-09-01T09:47:16Z,0.0,52.9,128.3,666.9,0,0,0,0.265,0
CAT-EQ-1006,2026-09-01T10:47:16Z,0.0,52.3,128.5,666.9,0,0,0,0.319,0
CAT-EQ-1006,2026-09-01T11:47:16Z,0.0,50.4,128.7,666.9,0,0,0,0.335,0
CAT-EQ-1006,2026-09-01T12:47:16Z,0.0,49.6,128.9,666.9,0,0,0,0.328,0
CAT-EQ-1006,2026-09-01T13:47:16Z,0.0,48.2,129.1,666.9,0,0,0,0.102,0
CAT-EQ-1006,2026-09-01T14:47:16Z,0.0,47.2,129.3,666.9,0,0,0,0.204,0
CAT-EQ-1006,2026-09-01T15:47:16Z,0.0,46.0,129.5,666.9,0,0,0,0.424,0
CAT-EQ-1006,2026-09-01T16:47:16Z,0.0,45.1,129.7,666.9,0,0,0,0.299,0
CAT-EQ-1006,2026-09-01T17:47:16Z,0.0,43.4,129.9,666.9,0,0,0,0.366,0
CAT-EQ-1006,2026-09-01T18:47:16Z,0.0,42.4,130.1,666.9,0,0,0,0.368,0
CAT-EQ-1006,2026-09-01T19:47:16Z,0.0,41.3,130.3,666.9,0,0,0,0.275,0
CAT-EQ-1006,2026-09-01T20:47:16Z,7.0,40.1,130.3,667.7,0,0,0,0.44,0
CAT-EQ-1006,2026-09-01T21:47:16Z,26.8,38.1,130.3,668.5,0,0,0,0.223,0
CAT-EQ-1006,2026-09-01T22:47:16Z,22.9,36.8,130.3,669.3,0,0,0,0.244,0
CAT-EQ-1006,2026-09-01T23:47:16Z,30.0,36.2,130.3,670.1,0,0,0,0.371,0
CAT-EQ-1006,2026-09-02T00:47:16Z,29.3,35.5,130.3,670.9,0,0,0,0.27,0
CAT-EQ-1006,2026-09-02T01:47:16Z,27.8,34.7,130.3,671.7,0,0,0,0.312,0
CAT-EQ-1006,2026-09-02T02:47:16Z,14.7,33.2,130.3,672.5,0,0,0,0.125,0
CAT-EQ-1006,2026-09-02T03:47:16Z,16.3,32.4,130.3,673.3,0,0,0,0.445,0
CAT-EQ-1006,2026-09-02T04:47:16Z,27.7,31.6,130.3,674.1,0,0,0,0.433,0
CAT-EQ-1006,2026-09-02T05:47:16Z,18.7,29.9,130.3,674.9,0,0,0,0.28,0
CAT-EQ-1006,2026-09-02T06:47:16Z,22.8,27.8,130.3,675.7,0,0,0,0.186,0
CAT-EQ-1006,2026-09-02T07:47:16Z,18.1,25.9,130.3,676.5,0,0,0,0.133,0
CAT-EQ-1006,2026-09-02T08:47:16Z,0.0,25.1,130.5,676.5,0,0,0,0.447,0
CAT-EQ-1006,2026-09-02T09:47:16Z,0.0,23.1,130.7,676.5,0,0,0,0.443,0
CAT-EQ-1006,2026-09-02T10:47:16Z,0.0,22.4,130.9,676.5,0,0,0,0.124,0
CAT-EQ-1006,2026-09-02T11:47:16Z,0.0,20.7,131.1,676.5,0,0,0,0.356,0
CAT-EQ-1006,2026-09-02T12:47:16Z,0.0,20.0,131.3,676.5,0,0,0,0.273,0
CAT-EQ-1007,2026-08-19T13:47:16Z,0.0,93.5,106.5,613.2,0,0,0,0.391,0
CAT-EQ-1007,2026-08-19T14:47:16Z,0.0,91.7,106.7,613.2,0,0,0,0.418,0
CAT-EQ-1007,2026-08-19T15:47:16Z,0.0,90.1,106.9,613.2,0,0,0,0.218,0
CAT-EQ-1007,2026-08-19T16:47:16Z,0.0,88.7,107.1,613.2,0,0,0,0.38,0
CAT-EQ-1007,2026-08-19T17:47:16Z,0.0,86.7,107.3,613.2,0,0,0,0.299,0
CAT-EQ-1007,2026-08-19T18:47:16Z,0.0,84.6,107.5,613.2,0,0,0,0.446,0
CAT-EQ-1007,2026-08-19T19:47:16Z,0.0,82.6,107.7,613.2,0,0,0,0.186,0
CAT-EQ-1007,2026-08-19T20:47:16Z,28.4,82.0,107.7,614.0,0,0,0,0.442,0
CAT-EQ-1007,2026-08-19T21:47:16Z,8.8,80.4,107.7,614.8,0,0,0,0.102,0
CAT-EQ-1007,2026-08-19T22:47:16Z,11.2,79.7,107.7,615.6,0,0,0,0.125,0
